 -2.0000E+01  0.0000E+00  8.8000E+00  5.2424E+00  1.7388E-01  2.0008E+11
 -2.0000E+01  0.0000E+00  9.0000E+00  5.1351E+00  1.6976E-01  1.9483E+11
 -2.0000E+01  0.0000E+00  9.2000E+00  5.0278E+00  1.6563E-01  1.8959E+11
 -2.0000E+01  0.0000E+00  9.4000E+00  4.9258E+00  1.6152E-01  1.8419E+11
 -2.0000E+01  0.0000E+00  9.6000E+00  4.8610E+00  1.5755E-01  1.7770E+11
 -2.0000E+01  0.0000E+00  9.8000E+00  4.7495E+00  1.5250E-01  1.6913E+11
 -2.0000E+01  0.0000E+00  1.0000E+01  4.7313E+00  1.4962E-01  1.6471E+11
 -2.0000E+01  0.0000E+00  1.0200E+01  4.7131E+00  1.4673E-01  1.6029E+11
 -2.0000E+01  0.0000E+00  1.0400E+01  4.6949E+00  1.4384E-01  1.5587E+11
 -2.0000E+01  0.0000E+00  1.0600E+01  4.6741E+00  1.4088E-01  1.5126E+11
 -2.0000E+01  0.0000E+00  1.0800E+01  4.6765E+00  1.3857E-01  1.4829E+11
 -2.0000E+01  0.0000E+00  1.1000E+01  4.6788E+00  1.3627E-01  1.4532E+11
 -2.0000E+01  0.0000E+00  1.1200E+01  4.6759E+00  1.3381E-01  1.4216E+11
 -2.0000E+01  0.0000E+00  1.1400E+01  4.6992E+00  1.3211E-01  1.3994E+11
 -2.0000E+01  0.0000E+00  1.1600E+01  4.7225E+00  1.3041E-01  1.3773E+11
 -2.0000E+01  0.0000E+00  1.1800E+01  4.7458E+00  1.2870E-01  1.3551E+11
 -2.0000E+01  0.0000E+00  1.2000E+01  4.7720E+00  1.2771E-01  1.3266E+11
 -2.0000E+01  0.0000E+00  1.2200E+01  4.7999E+00  1.2715E-01  1.2944E+11
 -2.0000E+01  0.0000E+00  1.2400E+01  4.8278E+00  1.2659E-01  1.2621E+11
 -2.0000E+01  0.0000E+00  1.2600E+01  4.8509E+00  1.2692E-01  1.2394E+11
 -2.0000E+01  0.0000E+00  1.2800E+01  4.8693E+00  1.2814E-01  1.2260E+11
 -2.0000E+01  0.0000E+00  1.3000E+01  4.8877E+00  1.2936E-01  1.2126E+11
 -2.0000E+01  0.0000E+00  1.3200E+01  4.9289E+00  1.3055E-01  1.2048E+11
 -2.0000E+01  0.0000E+00  1.3400E+01  5.0082E+00  1.3167E-01  1.2063E+11
 -2.0000E+01  0.0000E+00  1.3600E+01  5.0875E+00  1.3279E-01  1.2078E+11
 -2.0000E+01  0.0000E+00  1.3800E+01  5.1687E+00  1.3278E-01  1.2129E+11
 -2.0000E+01  0.0000E+00  1.4000E+01  5.2555E+00  1.2937E-01  1.2284E+11
 -2.0000E+01  0.0000E+00  1.4200E+01  5.3422E+00  1.2596E-01  1.2439E+11
 -2.0000E+01  0.0000E+00  1.4400E+01  5.4130E+00  1.2258E-01  1.2500E+11
 -2.0000E+01  0.0000E+00  1.4600E+01  5.3714E+00  1.1939E-01  1.1911E+11
 -2.0000E+01  0.0000E+00  1.4800E+01  5.3298E+00  1.1619E-01  1.1322E+11
 -2.0000E+01  0.0000E+00  1.5000E+01  5.2882E+00  1.1300E-01  1.0732E+11
 -2.0000E+01  0.0000E+00  1.5200E+01  4.9239E+00  1.1172E-01  9.1615E+10
 -2.0000E+01  0.0000E+00  1.5400E+01  4.5595E+00  1.1044E-01  7.5914E+10
 -2.0000E+01  0.0000E+00  1.5600E+01  4.1898E+00  1.0899E-01  5.9137E+10
 -2.0000E+01  0.0000E+00  1.5800E+01  3.8683E+00  1.0910E-01  5.2034E+10
 -2.0000E+01  0.0000E+00  1.6000E+01  3.5468E+00  1.0921E-01  4.4933E+10
 -2.0000E+01  0.0000E+00  1.6200E+01  3.1653E+00  1.0941E-01  3.6485E+10
 -2.0000E+01  0.0000E+00  1.6400E+01  3.0840E+00  1.0918E-01  3.4764E+10
 -2.0000E+01  0.0000E+00  1.6600E+01  3.0027E+00  1.0896E-01  3.3043E+10
 -2.0000E+01  0.0000E+00  1.6800E+01  2.9214E+00  1.0873E-01  3.1322E+10
 -2.0000E+01  0.0000E+00  1.7000E+01  2.8348E+00  1.0865E-01  2.9318E+10
 -2.0000E+01  0.0000E+00  1.7200E+01  2.7452E+00  1.0865E-01  2.7144E+10
 -2.0000E+01  0.0000E+00  1.7400E+01  2.6555E+00  1.0865E-01  2.4970E+10
 -2.0000E+01  0.0000E+00  1.7600E+01  2.5931E+00  1.0969E-01  2.2719E+10
 -2.0000E+01  0.0000E+00  1.7800E+01  2.5579E+00  1.1175E-01  2.0392E+10
 -2.0000E+01  0.0000E+00  1.8000E+01  2.5228E+00  1.1382E-01  1.8065E+10
 -2.0000E+01  0.0000E+00  1.8200E+01  2.5048E+00  1.1724E-01  1.5902E+10
 -2.0000E+01  0.0000E+00  1.8400E+01  2.5154E+00  1.2290E-01  1.4010E+10
 -2.0000E+01  0.0000E+00  1.8600E+01  2.5260E+00  1.2856E-01  1.2119E+10
 -2.0000E+01  0.0000E+00  1.8800E+01  2.5143E+00  1.3515E-01  1.0249E+10
 -2.0000E+01  0.0000E+00  1.9000E+01  2.4356E+00  1.4452E-01  8.4453E+09
 -2.0000E+01  0.0000E+00  1.9200E+01  2.3570E+00  1.5389E-01  6.6419E+09
 -2.0000E+01  0.0000E+00  1.9400E+01  2.2914E+00  1.6293E-01  5.0137E+09
 -2.0000E+01  0.0000E+00  1.9600E+01  2.3170E+00  1.6973E-01  4.6144E+09
 -2.0000E+01  0.0000E+00  1.9800E+01  2.3426E+00  1.7652E-01  4.2152E+09
 -2.0000E+01  0.0000E+00  2.0000E+01  2.3682E+00  1.8332E-01  3.8160E+09
 -1.9800E+01  0.0000E+00 -2.0000E+01  2.6280E+00  1.9464E-01  2.6900E+09
 -1.9800E+01  0.0000E+00 -1.9800E+01  2.6271E+00  1.9271E-01  2.9356E+09
 -1.9800E+01  0.0000E+00 -1.9600E+01  2.6261E+00  1.9077E-01  3.1812E+09
 -1.9800E+01  0.0000E+00 -1.9400E+01  2.6255E+00  1.8916E-01  3.3827E+09
 -1.9800E+01  0.0000E+00 -1.9200E+01  2.6215E+00  1.8463E-01  3.9808E+09
 -1.9800E+01  0.0000E+00 -1.9000E+01  2.5718E+00  1.7823E-01  4.5029E+09
 -1.9800E+01  0.0000E+00 -1.8800E+01  2.6044E+00  1.7520E-01  5.1618E+09
 -1.9800E+01  0.0000E+00 -1.8600E+01  2.6371E+00  1.7216E-01  5.8206E+09
 -1.9800E+01  0.0000E+00 -1.8400E+01  2.6697E+00  1.6913E-01  6.4795E+09
 -1.9800E+01  0.0000E+00 -1.8200E+01  2.7023E+00  1.6609E-01  7.1383E+09
 -1.9800E+01  0.0000E+00 -1.8000E+01  2.7290E+00  1.6247E-01  7.8205E+09
 -1.9800E+01  0.0000E+00 -1.7800E+01  2.7520E+00  1.5851E-01  8.5169E+09
 -1.9800E+01  0.0000E+00 -1.7600E+01  2.7749E+00  1.5454E-01  9.2133E+09
 -1.9800E+01  0.0000E+00 -1.7400E+01  2.8068E+00  1.5034E-01  1.0425E+10
 -1.9800E+01  0.0000E+00 -1.7200E+01  2.8476E+00  1.4590E-01  1.2151E+10
 -1.9800E+01  0.0000E+00 -1.7000E+01  2.8883E+00  1.4145E-01  1.3878E+10
 -1.9800E+01  0.0000E+00 -1.6800E+01  2.9649E+00  1.3742E-01  1.5985E+10
 -1.9800E+01  0.0000E+00 -1.6600E+01  3.1012E+00  1.3405E-01  1.8722E+10
 -1.9800E+01  0.0000E+00 -1.6400E+01  3.2376E+00  1.3069E-01  2.1461E+10
 -1.9800E+01  0.0000E+00 -1.6200E+01  3.3469E+00  1.2613E-01  2.4770E+10
 -1.9800E+01  0.0000E+00 -1.6000E+01  3.3752E+00  1.1801E-01  2.9794E+10
 -1.9800E+01  0.0000E+00 -1.5800E+01  3.4034E+00  1.0988E-01  3.4818E+10
 -1.9800E+01  0.0000E+00 -1.5600E+01  3.4284E+00  1.0222E-01  4.0087E+10
 -1.9800E+01  0.0000E+00 -1.5400E+01  3.4299E+00  9.7842E-02  4.7069E+10
 -1.9800E+01  0.0000E+00 -1.5200E+01  3.4315E+00  9.3462E-02  5.4052E+10
 -1.9800E+01  0.0000E+00 -1.5000E+01  3.4331E+00  8.9081E-02  6.1035E+10
 -1.9800E+01  0.0000E+00 -1.4800E+01  3.4494E+00  8.9253E-02  7.0389E+10
 -1.9800E+01  0.0000E+00 -1.4600E+01  3.4658E+00  8.9425E-02  7.9736E+10
 -1.9800E+01  0.0000E+00 -1.4400E+01  3.4757E+00  8.9022E-02  8.9577E+10
 -1.9800E+01  0.0000E+00 -1.4200E+01  3.5433E+00  9.3797E-02  9.5035E+10
 -1.9800E+01  0.0000E+00 -1.4000E+01  3.6110E+00  9.8572E-02  1.0049E+11
 -1.9800E+01  0.0000E+00 -1.3800E+01  3.6695E+00  1.0234E-01  1.0608E+11
 -1.9800E+01  0.0000E+00 -1.3600E+01  3.7736E+00  1.1114E-01  1.1104E+11
 -1.9800E+01  0.0000E+00 -1.3400E+01  3.8777E+00  1.1995E-01  1.1600E+11
 -1.9800E+01  0.0000E+00 -1.3200E+01  3.9818E+00  1.2875E-01  1.2095E+11
 -1.9800E+01  0.0000E+00 -1.3000E+01  4.0654E+00  1.3562E-01  1.2561E+11
 -1.9800E+01  0.0000E+00 -1.2800E+01  4.1367E+00  1.4133E-01  1.3009E+11
 -1.9800E+01  0.0000E+00 -1.2600E+01  4.2080E+00  1.4704E-01  1.3457E+11
 -1.9800E+01  0.0000E+00 -1.2400E+01  4.2724E+00  1.5203E-01  1.3859E+11
 -1.9800E+01  0.0000E+00 -1.2200E+01  4.3299E+00  1.5630E-01  1.4217E+11
 -1.9800E+01  0.0000E+00 -1.2000E+01  4.3874E+00  1.6057E-01  1.4575E+11
 -1.9800E+01  0.0000E+00 -1.1800E+01  4.4500E+00  1.6477E-01  1.4932E+11
 -1.9800E+01  0.0000E+00 -1.1600E+01  4.5212E+00  1.6887E-01  1.5287E+11
 -1.9800E+01  0.0000E+00 -1.1400E+01  4.5923E+00  1.7296E-01  1.5642E+11
 -1.9800E+01  0.0000E+00 -1.1200E+01  4.6618E+00  1.7705E-01  1.5957E+11
 -1.9800E+01  0.0000E+00 -1.1000E+01  4.7264E+00  1.8113E-01  1.6151E+11
 -1.9800E+01  0.0000E+00 -1.0800E+01  4.7910E+00  1.8520E-01  1.6345E+11
 -1.9800E+01  0.0000E+00 -1.0600E+01  4.8545E+00  1.8918E-01  1.6521E+11
 -1.9800E+01  0.0000E+00 -1.0400E+01  4.9106E+00  1.9248E-01  1.6574E+11
 -1.9800E+01  0.0000E+00 -1.0200E+01  4.9667E+00  1.9579E-01  1.6628E+11
 -1.9800E+01  0.0000E+00 -1.0000E+01  5.0228E+00  1.9909E-01  1.6681E+11
 -1.9800E+01  0.0000E+00 -9.8000E+00  5.0794E+00  2.0234E-01  1.6632E+11
 -1.9800E+01  0.0000E+00 -9.6000E+00  5.1360E+00  2.0558E-01  1.6583E+11
 -1.9800E+01  0.0000E+00 -9.4000E+00  5.1945E+00  2.0903E-01  1.6535E+11
 -1.9800E+01  0.0000E+00 -9.2000E+00  5.2353E+00  2.1064E-01  1.6483E+11
 -1.9800E+01  0.0000E+00 -9.0000E+00  5.2761E+00  2.1225E-01  1.6431E+11
 -1.9800E+01  0.0000E+00 -8.8000E+00  5.3136E+00  2.1405E-01  1.6365E+11
 -1.9800E+01  0.0000E+00 -8.6000E+00  5.3676E+00  2.1493E-01  1.6371E+11
 -1.9800E+01  0.0000E+00 -8.4000E+00  5.4215E+00  2.1581E-01  1.6379E+11
 -1.9800E+01  0.0000E+00 -8.2000E+00  5.4755E+00  2.1669E-01  1.6386E+11
 -1.9800E+01  0.0000E+00 -8.0000E+00  5.5436E+00  2.1739E-01  1.6495E+11
 -1.9800E+01  0.0000E+00 -7.8000E+00  5.6203E+00  2.1799E-01  1.6665E+11
 -1.9800E+01  0.0000E+00 -7.6000E+00  5.6969E+00  2.1859E-01  1.6836E+11
 -1.9800E+01  0.0000E+00 -7.4000E+00  5.7685E+00  2.1886E-01  1.7115E+11
 -1.9800E+01  0.0000E+00 -7.2000E+00  5.8351E+00  2.1882E-01  1.7501E+11
 -1.9800E+01  0.0000E+00 -7.0000E+00  5.9016E+00  2.1877E-01  1.7886E+11
 -1.9800E+01  0.0000E+00 -6.8000E+00  5.9831E+00  2.1841E-01  1.8408E+11
 -1.9800E+01  0.0000E+00 -6.6000E+00  6.0894E+00  2.1755E-01  1.9153E+11
 -1.9800E+01  0.0000E+00 -6.4000E+00  6.1958E+00  2.1668E-01  1.9899E+11
 -1.9800E+01  0.0000E+00 -6.2000E+00  6.2981E+00  2.1576E-01  2.0600E+11
 -1.9800E+01  0.0000E+00 -6.0000E+00  6.3883E+00  2.1466E-01  2.1168E+11
 -1.9800E+01  0.0000E+00 -5.8000E+00  6.4784E+00  2.1357E-01  2.1735E+11
 -1.9800E+01  0.0000E+00 -5.6000E+00  6.5565E+00  2.1196E-01  2.2363E+11
 -1.9800E+01  0.0000E+00 -5.4000E+00  6.5500E+00  2.0668E-01  2.3410E+11
 -1.9800E+01  0.0000E+00 -5.2000E+00  6.5435E+00  2.0141E-01  2.4456E+11
