  -42.500000000000000        0.0000000000000000       -42.500000000000000       0.69940483570098877       0.258980006       188168.58617223453     
  -42.500000000000000        0.0000000000000000       -41.880000000000003       0.79020541906356812       0.257800013       203171.20000511498     
  -42.500000000000000        0.0000000000000000       -41.250000000000000       0.88100600242614746       0.256619990       218173.81383799540     
  -42.500000000000000        0.0000000000000000       -40.619999999999997       0.94884651899337769       0.247500002       263786.69902207796     
  -42.500000000000000        0.0000000000000000       -40.000000000000000        1.0167070627212524       0.238370001       309399.58420616057     
  -42.500000000000000        0.0000000000000000       -39.380000000000003        1.0452071428298950       0.206340000       346825.85789131332     
  -42.500000000000000        0.0000000000000000       -38.750000000000000        1.0737073421478271       0.174309999       384252.13157646608     
  -42.500000000000000        0.0000000000000000       -38.119999999999997        1.1411077976226807       0.155289993       424005.97127602046     
  -42.500000000000000        0.0000000000000000       -37.500000000000000        1.2084083557128906       0.136260003       463759.81097557483     
  -42.500000000000000        0.0000000000000000       -36.880000000000003        1.2911088466644287       0.128759995       569944.97777051746     
  -42.500000000000000        0.0000000000000000       -36.250000000000000        1.3737094402313232       0.121260002       676105.44890482991     
  -42.500000000000000        0.0000000000000000       -35.619999999999997        1.4131096601486206       0.120329998       877189.86558668816     
  -42.500000000000000        0.0000000000000000       -35.000000000000000        1.4525099992752075       0.119400002       1078274.2822685465     
  -42.500000000000000        0.0000000000000000       -34.380000000000003        1.4684100151062012       0.120250002       1335973.5009452666     
  -42.500000000000000        0.0000000000000000       -33.750000000000000        1.4844101667404175       0.121090002       1593672.7196219864     
  -42.500000000000000        0.0000000000000000       -33.119999999999997        1.4837102890014648       0.129189998       2387638.2088847123     
  -42.500000000000000        0.0000000000000000       -32.500000000000000        1.4830101728439331       0.137290001       3181603.6981474380     
  -42.500000000000000        0.0000000000000000       -31.879999999999999        1.4598100185394287       0.163939998       4724218.1394163715     
  -42.500000000000000        0.0000000000000000       -31.250000000000000        1.4366098642349243       0.190599993       6267141.2764431816     
  -42.500000000000000        0.0000000000000000       -30.620000000000001        1.4289097785949707       0.205149993       11148855.991529008     
  -42.500000000000000        0.0000000000000000       -30.000000000000000        1.4212098121643066       0.219710007       16030570.706614837     
  -42.500000000000000        0.0000000000000000       -29.379999999999999        1.4059096574783325       0.228870004       36373621.150788099     
  -42.500000000000000        0.0000000000000000       -28.750000000000000        1.3906095027923584       0.238040000       56716671.594961368     
  -42.500000000000000        0.0000000000000000       -28.120000000000001        1.3804094791412354       0.239789993       100610121.40766238     
  -42.500000000000000        0.0000000000000000       -27.500000000000000        1.3703094720840454       0.241540000       144506658.17794219     
  -42.500000000000000        0.0000000000000000       -26.879999999999999        1.3990095853805542       0.238069996       179451017.96975422     
  -42.500000000000000        0.0000000000000000       -26.250000000000000        1.4277098178863525       0.234610006       214389203.84640869     
  -42.500000000000000        0.0000000000000000       -25.620000000000001        1.4503098726272583       0.220090002       228527469.55723017     
  -42.500000000000000        0.0000000000000000       -25.000000000000000        1.4728101491928101       0.205569997       242665735.26805165     
  -42.500000000000000        0.0000000000000000       -24.379999999999999        1.4908102750778198       0.195299998       284265575.59971768     
  -42.500000000000000        0.0000000000000000       -23.750000000000000        1.5088104009628296       0.185029998       325859242.01622605     
  -42.500000000000000        0.0000000000000000       -23.120000000000001        1.3936096429824829       0.178039998       331323156.93067020     
  -42.500000000000000        0.0000000000000000       -22.500000000000000        1.2784086465835571       0.171039999       336787071.84511435     
  -42.500000000000000        0.0000000000000000       -21.879999999999999        1.0961074829101562       0.164000005       259174784.39937770     
  -42.500000000000000        0.0000000000000000       -21.250000000000000       0.91375625133514404       0.156959996       181568670.86879867     
  -42.500000000000000        0.0000000000000000       -20.620000000000001        1.0848075151443481       0.152559996       276764268.68327743     
  -42.500000000000000        0.0000000000000000       -20.000000000000000        1.2559086084365845       0.148159996       371966040.41291380     
  -42.500000000000000        0.0000000000000000       -19.379999999999999        1.5954109430313110       0.144319996       711173286.99979317     
  -42.500000000000000        0.0000000000000000       -18.750000000000000        1.9348132610321045       0.140469998       1050368185.7563574     
  -42.500000000000000        0.0000000000000000       -18.120000000000001        1.9883135557174683       0.138589993       1305289142.6121736     
  -42.500000000000000        0.0000000000000000       -17.500000000000000        2.0418140888214111       0.136700004       1560210099.4679897     
  -42.500000000000000        0.0000000000000000       -16.879999999999999        2.0092136859893799       0.136020005       1713384934.5271518     
  -42.500000000000000        0.0000000000000000       -16.250000000000000        1.9767135381698608       0.135350004       1866498030.4347382     
  -42.500000000000000        0.0000000000000000       -15.619999999999999        1.9271131753921509       0.135360003       1916506743.2110062     
  -42.500000000000000        0.0000000000000000       -15.000000000000000        1.8776128292083740       0.135370001       1966515455.9872744     
  -42.500000000000000        0.0000000000000000       -14.380000000000001        1.8611127138137817       0.134169996       2001027641.7180567     
  -42.500000000000000        0.0000000000000000       -13.750000000000000        1.8446125984191895       0.132970005       2035539827.4488394     
  -42.500000000000000        0.0000000000000000       -13.119999999999999        1.8564127683639526       0.129840001       2011770254.0922182     
  -42.500000000000000        0.0000000000000000       -12.500000000000000        1.8683127164840698       0.126709998       1988062419.8871725     
  -42.500000000000000        0.0000000000000000       -11.880000000000001        1.8698127269744873       0.122649997       1987506767.5229917     
  -42.500000000000000        0.0000000000000000       -11.250000000000000        1.8713128566741943       0.118600003       1987012854.3103867     
  -42.500000000000000        0.0000000000000000       -10.619999999999999        1.9334132671356201       0.114040002       2311699052.4466758     
  -42.500000000000000        0.0000000000000000       -10.000000000000000        1.9954135417938232       0.109490000       2636385250.5829649     
  -42.500000000000000        0.0000000000000000       -9.3800000000000008        1.8067123889923096        9.53330025E-02   3355214192.3781371     
  -42.500000000000000        0.0000000000000000       -8.7500000000000000        1.6180111169815063        8.11820030E-02   4074043134.1733093     
  -42.500000000000000        0.0000000000000000       -8.1199999999999992        1.4051095247268677        7.10470006E-02   3482088148.8660769     
  -42.500000000000000        0.0000000000000000       -7.5000000000000000        1.1923080682754517        6.09130003E-02   2890133163.5588436     
  -42.500000000000000        0.0000000000000000       -6.8799999999999999        1.3447092771530151        5.96759990E-02   2588413929.8086925     
  -42.500000000000000        0.0000000000000000       -6.2500000000000000        1.4971102476119995        5.84379993E-02   2286694696.0585413     
  -42.500000000000000        0.0000000000000000       -5.6200000000000001        1.6025109291076660        5.84950000E-02   2034243305.2657509     
  -42.500000000000000        0.0000000000000000       -5.0000000000000000        1.7078117132186890        5.85509986E-02   1781730175.3213849     
  -42.500000000000000        0.0000000000000000       -4.3799999999999999        1.7984124422073364        6.56960011E-02   1736043203.1554115     
  -42.500000000000000        0.0000000000000000       -3.7500000000000000        1.8891128301620483        7.28410035E-02   1690294491.8378625     
  -42.500000000000000        0.0000000000000000       -3.1200000000000001        1.9217132329940796        8.34319964E-02   1543108354.4815373     
  -42.500000000000000        0.0000000000000000       -2.5000000000000000        1.9543135166168213        9.40229967E-02   1395922217.1252127     
  -42.500000000000000        0.0000000000000000       -1.8799999999999999        1.9531134366989136        9.74079967E-02   1247007383.5247698     
  -42.500000000000000        0.0000000000000000       -1.2500000000000000        1.9520133733749390       0.100790001       1098030810.7727513     
  -42.500000000000000        0.0000000000000000      -0.62000000000000000        1.9191131591796875       0.102200001       1005730779.1671700     
  -42.500000000000000        0.0000000000000000        0.0000000000000000        1.8863128423690796       0.103610002       913430747.56158864     
  -42.500000000000000        0.0000000000000000       0.62000000000000000        1.8737127780914307       0.104769997       894106393.11841345     
  -42.500000000000000        0.0000000000000000        1.2500000000000000        1.8611127138137817       0.105930001       874843777.82681394     
  -42.500000000000000        0.0000000000000000        1.8799999999999999        1.8565127849578857       0.106940001       863668991.39162314     
  -42.500000000000000        0.0000000000000000        2.5000000000000000        1.8520126342773438       0.107950002       852494204.95643234     
  -42.500000000000000        0.0000000000000000        3.1200000000000001        1.8390126228332520       0.106980003       874843777.82681394     
  -42.500000000000000        0.0000000000000000        3.7500000000000000        1.8261125087738037       0.106020004       897131611.54561985     
  -42.500000000000000        0.0000000000000000        4.3799999999999999        1.7669119834899902       0.103880003       924667273.14835501     
  -42.500000000000000        0.0000000000000000        5.0000000000000000        1.7077116966247559       0.101740003       952141195.59951472     
  -42.500000000000000        0.0000000000000000        5.6200000000000001        1.6445112228393555        9.54599977E-02   1078459499.7232735     
  -42.500000000000000        0.0000000000000000        6.2500000000000000        1.5813108682632446        8.91800001E-02   1204777803.8470323     
  -42.500000000000000        0.0000000000000000        6.8799999999999999        1.5110104084014893        7.59550035E-02   1702951017.9108684     
  -42.500000000000000        0.0000000000000000        7.5000000000000000        1.4406099319458008        6.27309978E-02   2201062492.8231292     
  -42.500000000000000        0.0000000000000000        8.1199999999999992        1.3763093948364258        6.03399985E-02   2843458364.9676600     
  -42.500000000000000        0.0000000000000000        8.7500000000000000        1.3120090961456299        5.79489991E-02   3485792497.9606147     
  -42.500000000000000        0.0000000000000000        9.3800000000000008        1.2355084419250488        5.72329983E-02   3219449798.0633054     
  -42.500000000000000        0.0000000000000000        10.000000000000000        1.1589080095291138        5.65179996E-02   2953107098.1659956     
  -42.500000000000000        0.0000000000000000        10.619999999999999        1.1256077289581299        5.52890003E-02   2427213005.0446973     
  -42.500000000000000        0.0000000000000000        11.250000000000000        1.0922075510025024        5.40600009E-02   1901318911.9233987     
  -42.500000000000000        0.0000000000000000        11.880000000000001        1.0789073705673218        5.36350012E-02   1621949251.0436294     
  -42.500000000000000        0.0000000000000000        12.500000000000000        1.0656073093414307        5.32100014E-02   1342579590.1638598     
  -42.500000000000000        0.0000000000000000        13.119999999999999        1.0665072202682495        5.41330017E-02   1266887390.3321257     
  -42.500000000000000        0.0000000000000000        13.750000000000000        1.0673073530197144        5.50570004E-02   1191256929.6519670     
