  -19.3799992       0.00000000       2.00600052       3.13853741      0.661357462       1.93800354       3.26648235      0.659633875    
  -18.7500000       0.00000000       2.51600266       6.06444216      0.664780319       2.51600266       6.06444216      0.655968189    
  -18.1200008       0.00000000       2.48200226       6.82961559      0.664697409       2.48200226       6.82961559      0.653043389    
  -17.5000000       0.00000000       2.00600052       4.87249279      0.665072381       1.97200394       4.92789698      0.655505240    
  -16.8799992       0.00000000       1.80200195       4.14130640      0.662056267       1.70000076       4.19345713      0.667381406    
  -16.2500000       0.00000000       1.29200363       3.57835746      0.659516573       1.15600204       3.63602567      0.661474824    
  -15.6199999       0.00000000     -0.985996246       2.36821699      0.658458769      -1.66599655       2.35600114      0.660977185    
  -15.0000000       0.00000000      -1.56399918       2.26792336      0.660232484      -2.24399948       2.85199428      0.661650598    
  -14.3800001       0.00000000     -0.781997681       2.42938328      0.655553401      -1.29199600       2.28220224      0.657167375    
  -13.7500000       0.00000000     -0.305995941       2.63267851      0.664460838     -0.679996490       2.62277150      0.662466168    
  -13.1199999       0.00000000      0.102001190       2.79760933      0.655071497     -0.169998169       2.94468975      0.658809364    
  -12.5000000       0.00000000      0.442001343       2.64036298      0.667464495      0.204002380       3.05813098      0.669028938    
  -11.8800001       0.00000000      0.816001892       2.68786025      0.661075830      0.578002930       2.82681561      0.662573159    
  -11.2500000       0.00000000       1.29200363       3.16389036      0.651811779       1.15600204       3.08079886      0.658708394    
  -10.6199999       0.00000000       1.90400314       5.96790648      0.656184256       1.87000275       5.81988764      0.663788974    
  -10.0000000       0.00000000       2.95800400       10.0048704      0.656702936       2.95800400       10.0048704      0.652869523    
  -9.38000011       0.00000000       4.59000397       9.34393024      0.656508625       4.59000397       9.34393024      0.651345432    
  -8.75000000       0.00000000       4.96400070       10.2872744      0.650167108       4.93000412       10.0985918      0.667263567    
  -8.11999989       0.00000000       5.33800125       8.13504028      0.645557046       5.30400085       7.99681616      0.664357066    
  -7.50000000       0.00000000       5.37200165       5.71846151      0.653134763       5.33800125       5.68272257      0.657295644    
  -6.88000011       0.00000000       5.47400284       5.87479639      0.657691360       5.44000244       5.81812525      0.661758959    
  -6.25000000       0.00000000       5.71200180       5.70861721      0.666979551       5.67800140       5.64469051      0.668756723    
  -5.61999989       0.00000000       5.84800339       5.87154198      0.657487988       5.81400299       5.78434944      0.661395848    
  -5.00000000       0.00000000       6.01800156       6.95122004      0.652596831       5.98400116       6.97003365      0.673219919    
  -4.38000011       0.00000000       6.22200394       7.27186871      0.647734821       6.18800354       7.35484123      0.669815540    
  -3.75000000       0.00000000       6.42600250       7.32724047      0.675624788       6.42600250       7.32724047      0.660983443    
  -3.11999989       0.00000000       6.66400146       5.72037983      0.652426302       6.63000107       5.71342850      0.660272717    
  -2.50000000       0.00000000       7.14000320       6.94399834      0.664051890       7.14000320       6.94399834      0.651892364    
  -1.88000000       0.00000000       7.41200256       7.50403166      0.662763178       7.41200256       7.50403166      0.652250767    
  -1.25000000       0.00000000       7.37800217       8.21932316      0.664085031       7.37800217       8.21932316      0.652716398    
 -0.620000005       0.00000000       7.27600098       8.79235172      0.684796453       7.27600098       8.79235172      0.671490669    
   0.00000000       0.00000000       7.10600281       8.48813057      0.670003772       7.10600281       8.48813057      0.650763452    
  0.620000005       0.00000000       6.83400345       8.06166935      0.682886362       6.83400345       8.06166935      0.658495665    
   1.25000000       0.00000000       6.93600082       9.58581448      0.651282012       6.93600082       9.58581448      0.638369739    
   1.88000000       0.00000000       6.90200424       8.88142967      0.636460006       6.86800385       8.97727203      0.676317215    
   2.50000000       0.00000000       6.76600266       8.64935493      0.667490363       6.76600266       8.64935493      0.654044747    
   3.11999989       0.00000000       6.63000107       8.30843353      0.666550815       6.63000107       8.30843353      0.651471138    
   3.75000000       0.00000000       6.52800369       8.13176346      0.663786650       6.52800369       8.13176346      0.645746171    
   4.38000011       0.00000000       6.22200394       7.18001604      0.683868289       6.22200394       7.18001604      0.661973953    
   5.00000000       0.00000000       6.25600433       9.22975349      0.670061946       6.25600433       9.22975349      0.655752838    
   5.61999989       0.00000000       5.98400116       9.84261990      0.639079273       5.95000076       10.0489063      0.685777068    
   6.25000000       0.00000000       5.57600403       9.24026012      0.665258169       5.57600403       9.24026012      0.657364368    
   6.88000011       0.00000000       5.33800125       9.30159664      0.665080428       5.33800125       9.30159664      0.657206476    
   7.50000000       0.00000000       5.71200180       10.5365667      0.657066107       5.71200180       10.5365667      0.651230633    
   8.11999989       0.00000000       5.10000229       11.5719423      0.663395882       5.10000229       11.5719423      0.660053968    
   8.75000000       0.00000000       4.55600357       9.49476528      0.656694174       4.55600357       9.49476528      0.651647329    
   9.38000011       0.00000000       2.99200058       3.04148626      0.660763383       2.92400360       3.17725086      0.658196151    
   10.0000000       0.00000000       2.31200409       3.33567309      0.653592706       2.17600250       3.38338351      0.665497601    
   10.6199999       0.00000000       1.87000275       3.03287959      0.659472525       1.70000076       3.31446433      0.673503041    
   11.2500000       0.00000000       1.53000259       3.23082924      0.671748459       1.39400101       3.44459057      0.647462308    
   11.8800001       0.00000000       1.29200363       3.23199105      0.655065060       1.12200165       3.63099241      0.672475874    
   12.5000000       0.00000000       1.08800125       3.38269639      0.666301966      0.952003479       3.81266809      0.673358798    
   13.1199999       0.00000000      0.918003082       3.60319543      0.655157208      0.782001495       4.00464058      0.666681409    
   13.7500000       0.00000000      0.510002136       4.08206129      0.665355742      0.408000946       4.42463923      0.650514841    
   14.3800001       0.00000000      0.136001587       4.09034109      0.661067843       3.81469727E-06   4.36442232      0.663582563    
   15.0000000       0.00000000      -6.79969788E-02   3.56880522      0.660509944     -0.203998566       3.85638475      0.657245636    
   15.6199999       0.00000000      0.102001190       3.18223310      0.661579490      -3.39965820E-02   3.34625483      0.661016643    
   16.2500000       0.00000000      0.782001495       3.47219896      0.657214761      0.680004120       3.02865291      0.658673525    
   16.8799992       0.00000000      0.952003479       4.92794085      0.661779940      0.918003082       4.87593651      0.655954123    
   17.5000000       0.00000000       1.56400299       4.35535669      0.655781090       1.46200180       4.47060251      0.664200306    
   18.1200008       0.00000000       2.04000092       4.08768225      0.657412767       1.97200394       4.13079453      0.657075584    
   18.7500000       0.00000000       2.68600082       4.59283018      0.661515236       2.65200424       4.64508629      0.657691658    
   19.3799992       0.00000000       3.29800415       5.16835022      0.658387482       3.23000336       5.23844528      0.662194371    
   20.0000000       0.00000000       3.40000153       6.86601162      0.661346138       3.40000153       6.86601162      0.655653954    
   20.6200008       0.00000000       2.51600266       5.34861946      0.662335038       2.48200226       5.33739567      0.663081348    
   21.2500000       0.00000000      -2.85599899       6.67096615      0.655994952      -2.92399597       6.70861721      0.654004693    
   21.8799992       0.00000000      -4.55599976       6.37668896      0.659765244      -4.65799713       6.40070772      0.660426378    
   22.5000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   23.1200008       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   23.7500000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   24.3799992       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   25.0000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   25.6200008       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   26.2500000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   26.8799992       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   27.5000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   28.1200008       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   28.7500000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   29.3799992       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   30.0000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   30.6200008       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   31.2500000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   31.8799992       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   32.5000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   33.1199989       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   33.7500000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   34.3800011       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   35.0000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   35.6199989       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   36.2500000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   36.8800011       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   37.5000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   38.1199989       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   38.7500000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   39.3800011       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   40.0000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   40.6199989       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   41.2500000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   41.8800011       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   42.5000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
